"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"http://localhost:4178/?openPackage=ops-custom-automation-system","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.003","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=ops-custom-automation-system","2026-05-11 23:42:20"
"http://localhost:4178/?openPackage=ecommerce-preview-catalog","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.003","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=ecommerce-preview-catalog","2026-05-11 23:42:20"
"http://localhost:4178/?openPackage=website-preview-launch","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.002","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=website-preview-launch","2026-05-11 23:42:20"
"http://localhost:4178/?openPackage=website-local-seo-starter","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.002","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=website-local-seo-starter","2026-05-11 23:42:20"
"http://localhost:4178/?openPackage=monthly-visibility-standard","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.002","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=monthly-visibility-standard","2026-05-11 23:42:20"
"http://localhost:4178/?openPackage=monthly-local-seo-starter","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.002","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=monthly-local-seo-starter","2026-05-11 23:42:20"
"http://localhost:4178/style.css?v=20260507a","text/css; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.003","","","","","","1.1","","","","","","http://localhost:4178/style.css?v=20260507a","2026-05-11 23:42:20"
"http://localhost:4178/?openPackage=monthly-growth-management","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.002","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=monthly-growth-management","2026-05-11 23:42:20"
"http://localhost:4178/?openPackage=website-live-essential","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.003","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=website-live-essential","2026-05-11 23:42:20"
"http://localhost:4178/?openPackage=monthly-visibility-pro","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.003","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=monthly-visibility-pro","2026-05-11 23:42:20"
"http://localhost:4178/?openPackage=ecommerce-growth-store","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.002","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=ecommerce-growth-store","2026-05-11 23:42:20"
"http://localhost:4178/pricing/package-checkout.js?v=20260509f","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.003","","","","","","1.1","","","","","","http://localhost:4178/pricing/package-checkout.js?v=20260509f","2026-05-11 23:42:20"
"http://localhost:4178/?openPackage=website-search-foundation-plus","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.003","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=website-search-foundation-plus","2026-05-11 23:42:20"
"http://localhost:4178/?openPackage=ops-full-growth-system","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.003","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=ops-full-growth-system","2026-05-11 23:42:20"
"http://localhost:4178/?openPackage=website-local-launch-plus","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.002","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=website-local-launch-plus","2026-05-11 23:42:20"
"http://localhost:4178/?openPackage=ops-growth-system-starter","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.003","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=ops-growth-system-starter","2026-05-11 23:42:20"
"http://localhost:4178/?openPackage=website-live-plus","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.002","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=website-live-plus","2026-05-11 23:42:20"
"http://localhost:4178/script.js?v=20260509a","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.003","","","","","","1.1","","","","","","http://localhost:4178/script.js?v=20260509a","2026-05-11 23:42:21"
"http://localhost:4178/?openPackage=ops-automated-job-records","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.005","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=ops-automated-job-records","2026-05-11 23:42:20"
"http://localhost:4178/images/ai-orchestrator-logo.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1458377","1458377","1458377","558.677","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.005","","","","","","1.1","","","","","","http://localhost:4178/images/ai-orchestrator-logo.png","2026-05-11 23:42:21"
"http://localhost:4178/images/B-Magic%27s%20Auto%20Vid%20Compiler.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","131080","131080","131080","50.214","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.002","","","","","","1.1","","","","","","http://localhost:4178/images/B-Magic%27s%20Auto%20Vid%20Compiler.webp","2026-05-11 23:42:21"
"http://localhost:4178/?openPackage=ecommerce-advanced-system","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.003","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=ecommerce-advanced-system","2026-05-11 23:42:20"
"http://localhost:4178/?openPackage=website-search-foundation","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.003","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=website-search-foundation","2026-05-11 23:42:20"
"http://localhost:4178/images/KnightLogics%20-%20%20Rich%20Main.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","64367","64367","64367","24.658","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.003","","","","","","1.1","","","","","","http://localhost:4178/images/KnightLogics%20-%20%20Rich%20Main.png","2026-05-11 23:42:21"
"http://localhost:4178/images/KnightLogics%20-%20Indexed.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","69383","69383","69383","26.579","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.003","","","","","","1.1","","","","","","http://localhost:4178/images/KnightLogics%20-%20Indexed.png","2026-05-11 23:42:21"
"http://localhost:4178/?openPackage=ops-contractor-crm-starter","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Custom Websites & Local SEO — Tampa Bay | Knight Logics","55","532","Custom websites, local SEO & Google Business optimization for Tampa Bay small businesses. Hand-coded sites that rank, convert, and support real operations — built by Knight Logics.","180","1133","custom website design Tampa Bay, local SEO services Tampa, Google Business Profile optimization Tampa, small business web design Florida, website designer Tampa Bay, SEO services Tampa Bay, affordable web design Pinellas County, lead generation website Tampa, business automation Tampa, workflow automation small business, hand-coded website, custom software development Tampa Bay, Knight Logics, Nicholas Knight","412","Knight Logics Custom Websites & Local SEO","41","Talk Through Your Project","25","Tampa Bay Websites Built to Get Found","37","","","","https://knightlogics.com/","","","","","","195248","36227","36227","13.878","","2464","456","5.404","61.060","Normal","9.063","2","0","","3","2","0","4.760","23","17","0","14","14","0","","","","","adebe618b7ce90d5fb2c7228e8ad3f51","0.002","","","","","en","1.1","","","","","","http://localhost:4178/?openPackage=ops-contractor-crm-starter","2026-05-11 23:42:20"
"http://localhost:4178/images/KnightLogics%20-%20Breadcrumbs.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","50917","50917","50917","19.505","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.003","","","","","","1.1","","","","","","http://localhost:4178/images/KnightLogics%20-%20Breadcrumbs.png","2026-05-11 23:42:21"
"http://localhost:4178/images/KnightLogics%20-%20Rich%20Local.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","84784","84784","84784","32.479","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.003","","","","","","1.1","","","","","","http://localhost:4178/images/KnightLogics%20-%20Rich%20Local.png","2026-05-11 23:42:21"
"http://localhost:4178/images/KnightLogics%20-%20Rich%20Organization.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","84820","84820","84820","32.493","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.004","","","","","","1.1","","","","","","http://localhost:4178/images/KnightLogics%20-%20Rich%20Organization.png","2026-05-11 23:42:21"
"http://localhost:4178/projects-script.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.003","","","","","","1.1","","","","","","http://localhost:4178/projects-script.js","2026-05-11 23:42:21"
"http://localhost:4178/images/momhero.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2671697","2671697","2671697","1023.476","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.002","","","","","","1.1","","","","","","http://localhost:4178/images/momhero.png","2026-05-11 23:42:22"
"http://localhost:4178/images/JNS%20-%20HomeImage.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1200611","1200611","1200611","459.931","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.006","","","","","","1.1","","","","","","http://localhost:4178/images/JNS%20-%20HomeImage.png","2026-05-11 23:42:22"
"http://localhost:4178/case-study-farrell-electric","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Preview Launch Site Case Study — Farrell Electric | Knight Logics","65","577","Case study: Farrell Electric — Preview Launch Site by Knight Logics. Multi-page electrician website on GitHub Pages with essential SEO and contact form.","152","940","","0","Preview Launch Site — Farrell Electric","38","Entry-tier multi-page electrician site on GitHub Pages","54","Preview Launch Site is Right When:","34","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","","","https://knightlogics.com/case-study-farrell-electric","","","","","","29137","6586","6586","2.523","","683","116","5.888","57.794","Fairly Hard","15.529","2","0","","1","1","0","2.380","6","4","0","3","3","0","","","","","96354a2d1dac6fb4cf6df8b00934981d","0.003","","","","","en","1.1","","","","","","http://localhost:4178/case-study-farrell-electric","2026-05-11 23:42:22"
"http://localhost:4178/case-study-sals-painting","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Search-Ready Starter Case Study — Sal's Painting | Knight Logics","64","576","Case study: Sal's Painting — Search-Ready Starter by Knight Logics. Multi-page painter website with GA4, Clarity, GSC setup, and core technical SEO foundation.","159","985","","0","Search-Ready Starter — Sal's Painting & Basic Renovations","57","Why This Sits in the $1,200 Range","33","Full technical SEO foundation without automation overhead","57","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","","","https://knightlogics.com/case-study-sals-painting","","","","","","35188","7413","7413","2.840","","882","160","5.513","54.677","Fairly Hard","16.829","2","0","","1","1","0","2.380","4","3","0","4","4","0","","","","","fdf53a85730dd6dcf851e8fbe1ceddc","0.004","","","","","en","1.1","","","","","","http://localhost:4178/case-study-sals-painting","2026-05-11 23:42:22"
