"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"Hyperlink","https://knightlogics.com/","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/service-desktop-apps","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI logo","AI Upscaling Tool PixelForge AI AI-powered video upscaling and enhancement pipeline for Windows. Multi-stage processing with GPU acceleration and batch mode. View Product Page","200","OK","true","","","Root-Relative","//body/section[@class='svc-products']/div/div[@class='svc-products-grid']/a[1]","Content","HTML"
"Hyperlink","https://knightlogics.com/service-ai-automation","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI — AI-driven video upscaling application","AI Processing Pipeline PixelForge AI Shipped Windows application that runs short-form video through a multi-stage AI enhancement pipeline — upscaling, frame interpolation, and quality processing in a single automated pass.","200","OK","true","","","Root-Relative","//body/section[@class='svc-work']/div/div[@class='svc-work-grid']/a[2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-growth-store","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-local-launch-plus","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=monthly-visibility-pro","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=monthly-growth-management","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-growth-system-starter","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-custom-automation-system","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=monthly-visibility-standard","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-launch","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-search-foundation-plus","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-live-essential","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-local-seo-starter","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-payment-links","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=monthly-local-seo-starter","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-simple-lead-tracker","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-job-records-system","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-search-foundation","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-advanced-system","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-live-plus","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-preview-launch","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-preview-catalog","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-automated-job-records","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-contractor-crm-starter","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-full-growth-system","https://knightlogics.com/pixelforge-ai","21653","PixelForge AI","Shipped Software PixelForge AI Windows desktop app for local AI video upscaling, previewing, and enhancement workflows.","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-showcase']/div[@class='services-showcase-grid']/a[@class='services-showcase-card'][3]","Content","HTML"
"HTML Canonical","https://knightlogics.com/pixelforge-ai","https://knightlogics.com/pixelforge-ai","21653","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"Hyperlink","https://knightlogics.com/","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/contact","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-growth-store","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-local-launch-plus","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=monthly-visibility-pro","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=monthly-growth-management","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-growth-system-starter","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-custom-automation-system","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=monthly-visibility-standard","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-launch","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-search-foundation-plus","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-live-essential","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-local-seo-starter","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-payment-links","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=monthly-local-seo-starter","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-simple-lead-tracker","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-job-records-system","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-search-foundation","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-advanced-system","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-live-plus","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-preview-launch","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-preview-catalog","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-automated-job-records","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-contractor-crm-starter","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-full-growth-system","https://www.linkedin.com/company/knight-logics/","212129","LinkedIn","LinkedIn","200","OK","true","_blank","noopener noreferrer","Absolute","//body/section[@id='contact']/div[@class='contact-page-main']/div/div[@class='contact-social-row']/a[@class='contact-social-chip'][2]","Content","HTML"
"Hyperlink","https://knightlogics.com/","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/pixelforge-ai","https://knightlogics.com/service-desktop-apps","32482","","Applications","200","OK","true","","","Root-Relative","//body/section[@class='pixelforge-hero']/div/div[1]/nav/a[2]","Navigation","HTML"
"Hyperlink","https://knightlogics.com/pixelforge-ai","https://knightlogics.com/service-desktop-apps","32482","","Back To Applications","200","OK","true","","","Root-Relative","//body/section[7]/div/div/aside/a[@class='project-link'][4]","Aside","HTML"
"Hyperlink","https://knightlogics.com/pixelforge-ai","https://knightlogics.com/service-desktop-apps","32482","","View More Applications","200","OK","true","","","Root-Relative","//body/section[@class='back-to-portfolio']/div/div/div/a[@class='btn-secondary']","Content","HTML"
"Hyperlink","https://knightlogics.com/videoforge","https://knightlogics.com/service-desktop-apps","32482","","Applications","200","OK","true","","","Root-Relative","//body/section[@class='videoforge-hero']/div/div[1]/nav/a[2]","Navigation","HTML"
"Hyperlink","https://knightlogics.com/videoforge","https://knightlogics.com/service-desktop-apps","32482","","Back To Applications","200","OK","true","","","Root-Relative","//body/section[7]/div/div/aside/a[@class='project-link'][3]","Aside","HTML"
"Hyperlink","https://knightlogics.com/videoforge","https://knightlogics.com/service-desktop-apps","32482","","View More Applications","200","OK","true","","","Root-Relative","//body/section[@class='back-to-portfolio']/div/div/a[@class='btn-secondary']","Content","HTML"
"Hyperlink","https://knightlogics.com/service-ai-automation","https://knightlogics.com/service-desktop-apps","32482","","See Shipped Systems","200","OK","true","","","Root-Relative","//body/section[@class='svc-hero']/div/div/div/a[@class='btn-secondary']","Content","HTML"
"Hyperlink","https://knightlogics.com/display-control-plus","https://knightlogics.com/service-desktop-apps","32482","","Applications","200","OK","true","","","Root-Relative","//body/section[@class='displayplus-hero']/div/div/div[1]/nav/a[2]","Navigation","HTML"
"Hyperlink","https://knightlogics.com/display-control-plus","https://knightlogics.com/service-desktop-apps","32482","","Back To Applications","200","OK","true","","","Root-Relative","//body/section[7]/div/div/aside/a[@class='project-link'][3]","Aside","HTML"
"Hyperlink","https://knightlogics.com/display-control-plus","https://knightlogics.com/service-desktop-apps","32482","","View More Applications","200","OK","true","","","Root-Relative","//body/section[@class='back-to-portfolio']/div/div/a[@class='btn-secondary']","Content","HTML"
"Hyperlink","https://knightlogics.com/auto-vid-compiler","https://knightlogics.com/service-desktop-apps","32482","","Applications","200","OK","true","","","Root-Relative","//body/section[@class='displayplus-hero']/div/div/div[1]/nav/a[2]","Navigation","HTML"
"Hyperlink","https://knightlogics.com/auto-vid-compiler","https://knightlogics.com/service-desktop-apps","32482","","Back To Applications","200","OK","true","","","Root-Relative","//body/section[6]/div/div/aside/a[@class='project-link'][4]","Aside","HTML"
"Hyperlink","https://knightlogics.com/auto-vid-compiler","https://knightlogics.com/service-desktop-apps","32482","","View Applications","200","OK","true","","","Root-Relative","//body/section[@class='back-to-portfolio']/div/div/a[@class='btn-secondary']","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-growth-store","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-local-launch-plus","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=monthly-visibility-pro","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=monthly-growth-management","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-growth-system-starter","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-custom-automation-system","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=monthly-visibility-standard","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-launch","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-search-foundation-plus","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-live-essential","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-local-seo-starter","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-payment-links","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=monthly-local-seo-starter","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-simple-lead-tracker","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-job-records-system","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-search-foundation","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-advanced-system","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-live-plus","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=website-preview-launch","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ecommerce-preview-catalog","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-automated-job-records","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
"Hyperlink","https://knightlogics.com/?openPackage=ops-contractor-crm-starter","https://knightlogics.com/service-desktop-apps","32482","","Learn More About Desktop Apps","200","OK","true","","","Root-Relative","//body/section[@class='services'][2]/div/div[@class='services-horizontal']/div[@class='service-item'][1]/div[@class='service-content']/a","Content","HTML"
