"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://knightlogics.com/case-study-farrell-electric","text/html; charset=utf-8","200","OK","Indexable","","Preview Launch Site Case Study — Farrell Electric | Knight Logics","65","577","Case study: Farrell Electric — Preview Launch Site by Knight Logics. Multi-page electrician website on GitHub Pages with essential SEO and contact form.","152","940","","0","Preview Launch Site — Farrell Electric","38","Entry-tier multi-page electrician site on GitHub Pages","54","Preview Launch Site is Right When:","34","index,follow,max-image-preview:large,max-snippet:-1,max-video-preview:-1","","","https://knightlogics.com/case-study-farrell-electric","","","","","","28562","6643","6643","2.545","","683","116","5.888","57.794","Fairly Hard","15.842","2","0","","1","1","0","5.260","6","4","0","3","3","0","","","","","8bbf5cb2ae485fa6969bb89b6cc121a5","0.075","Tue, 12 May 2026 03:56:44 GMT","","","","en","1.1","","","","","","https://knightlogics.com/case-study-farrell-electric","2026-05-11 23:56:59"
"https://knightlogics.com/images/momhero.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2671697","2671697","2671697","1023.476","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.057","Tue, 12 May 2026 03:56:44 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/momhero.png","2026-05-11 23:56:59"
"https://knightlogics.com/images/KnightLogics%20-%20Rich%20Local.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","84784","84784","84784","32.479","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.048","Tue, 12 May 2026 03:56:44 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/KnightLogics%20-%20Rich%20Local.png","2026-05-11 23:56:59"
"https://knightlogics.com/images/KnightLogics%20-%20Breadcrumbs.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","50917","50917","50917","19.505","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.079","Tue, 12 May 2026 03:56:44 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/KnightLogics%20-%20Breadcrumbs.png","2026-05-11 23:56:59"
"https://knightlogics.com/images/KnightLogics%20-%20Rich%20Organization.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","84820","84820","84820","32.493","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.099","Tue, 12 May 2026 03:56:44 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/KnightLogics%20-%20Rich%20Organization.png","2026-05-11 23:56:59"
"https://knightlogics.com/images/KnightLogics%20-%20%20Rich%20Main.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","64367","64367","64367","24.658","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.082","Tue, 12 May 2026 03:56:44 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/KnightLogics%20-%20%20Rich%20Main.png","2026-05-11 23:56:59"
"https://www.knightlogics.com/","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","162","162","162","0.062","","0","","","","","0.000","2","0","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.038","","https://knightlogics.com/","HTTP Redirect","","","1.1","","","","","","https://www.knightlogics.com/","2026-05-11 23:57:00"
"https://knightlogics.com/images/KnightLogics%20-%20Indexed.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","69383","69383","69383","26.579","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.076","Tue, 12 May 2026 03:56:43 GMT","","","","","1.1","","","","","","https://knightlogics.com/images/KnightLogics%20-%20Indexed.png","2026-05-11 23:57:00"
"https://knightlogics.com/projects-script.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1906","1906","1906","0.730","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.057","Tue, 12 May 2026 03:56:44 GMT","","","","","1.1","","","","","","https://knightlogics.com/projects-script.js","2026-05-11 23:57:00"
"https://knightlogics.com/pricing/package-checkout.js?v=20260512b","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","11315","11315","11315","4.335","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.068","Tue, 12 May 2026 03:56:43 GMT","","","","","1.1","","","","","","https://knightlogics.com/pricing/package-checkout.js?v=20260512b","2026-05-11 23:57:00"
"https://knightlogics.com/style.css?v=20260507a","text/css; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","30626","30626","30626","11.732","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.198","Tue, 12 May 2026 03:56:43 GMT","","","","","1.1","","","","","","https://knightlogics.com/style.css?v=20260507a","2026-05-11 23:57:00"
"https://knightlogics.com/script.js","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","21467","21467","21467","8.224","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.105","Tue, 12 May 2026 03:56:44 GMT","","","","","1.1","","","","","","https://knightlogics.com/script.js","2026-05-11 23:57:00"
"https://knightlogics.com/style.css","text/css; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","30626","30626","30626","11.732","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.043","Tue, 12 May 2026 03:56:43 GMT","","","","","1.1","","","","","","https://knightlogics.com/style.css","2026-05-11 23:57:00"
"https://knightlogics.com/script.js?v=20260512a","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","21467","21467","21467","8.224","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.037","Tue, 12 May 2026 03:56:44 GMT","","","","","1.1","","","","","","https://knightlogics.com/script.js?v=20260512a","2026-05-11 23:57:01"
"https://knightlogics.com/style.css?v=20260428l","text/css; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","30626","30626","30626","11.732","","0","","","","","0.000","2","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.035","Tue, 12 May 2026 03:56:43 GMT","","","","","1.1","","","","","","https://knightlogics.com/style.css?v=20260428l","2026-05-11 23:57:01"
